"route_id","agency_id","route_short_name","route_long_name","route_desc","route_type","route_url","route_color","route_text_color"
"4160_1LI4180-12_0","1","16","Maaseik - Neerpelt","Maaseik - Neerpelt","3","https://www.delijn.be/nl/lijnen/4160/?richtingCode=0","8C2B87","FFFFFF"
"4160_1LI4180-12_1","1","16","Neerpelt - Maaseik","Neerpelt - Maaseik","3","https://www.delijn.be/nl/lijnen/4160/?richtingCode=1","8C2B87","FFFFFF"
"4160_1LI4180-14_0","1","16","Maaseik - Neerpelt","Maaseik - Neerpelt","3","https://www.delijn.be/nl/lijnen/4160/?richtingCode=0","8C2B87","FFFFFF"
"4160_1LI4180-14_1","1","16","Neerpelt - Maaseik","Neerpelt - Maaseik","3","https://www.delijn.be/nl/lijnen/4160/?richtingCode=1","8C2B87","FFFFFF"
"4167_1LI4180-12_0","1","167","Maaseik - Bree","Maaseik - Bree","3","https://www.delijn.be/nl/lijnen/4167/?richtingCode=0","FFFFFF","B59E6A"
"4167_1LI4180-12_1","1","167","Bree - Maaseik","Bree - Maaseik","3","https://www.delijn.be/nl/lijnen/4167/?richtingCode=1","FFFFFF","B59E6A"
"4167_1LI4180-14_0","1","167","Maaseik - Bree","Maaseik - Bree","3","https://www.delijn.be/nl/lijnen/4167/?richtingCode=0","FFFFFF","B59E6A"
"4167_1LI4180-14_1","1","167","Bree - Maaseik","Bree - Maaseik","3","https://www.delijn.be/nl/lijnen/4167/?richtingCode=1","FFFFFF","B59E6A"
"4168_1LI4180-12_0","1","168","Bree - Bocholt","Bree - Bocholt","3","https://www.delijn.be/nl/lijnen/4168/?richtingCode=0","FFFFFF","B59E6A"
"4168_1LI4180-12_1","1","168","Bocholt - Bree","Bocholt - Bree","3","https://www.delijn.be/nl/lijnen/4168/?richtingCode=1","FFFFFF","B59E6A"
"4168_1LI4180-14_0","1","168","Bree - Bocholt","Bree - Bocholt","3","https://www.delijn.be/nl/lijnen/4168/?richtingCode=0","FFFFFF","B59E6A"
"4168_1LI4180-14_1","1","168","Bocholt - Bree","Bocholt - Bree","3","https://www.delijn.be/nl/lijnen/4168/?richtingCode=1","FFFFFF","B59E6A"
"4169_1LI4180-12_0","1","169","Bocholt - Kaulille","Bocholt - Kaulille","3","https://www.delijn.be/nl/lijnen/4169/?richtingCode=0","FFFFFF","B59E6A"
"4169_1LI4180-12_1","1","169","Kaulille - Bocholt","Kaulille - Bocholt","3","https://www.delijn.be/nl/lijnen/4169/?richtingCode=1","FFFFFF","B59E6A"
"4178_1LI4179-01_0","1","178","Maaseik - Brussel","Maaseik - Brussel","3","https://www.delijn.be/nl/lijnen/4178/?richtingCode=0","FFFFFF","B59E6A"
"4178_1LI4179-02_1","1","178","Brussel - Maaseik","Brussel - Maaseik","3","https://www.delijn.be/nl/lijnen/4178/?richtingCode=1","FFFFFF","B59E6A"
"4178_1LI4179-03_0","1","178","Maaseik - Brussel","Maaseik - Brussel","3","https://www.delijn.be/nl/lijnen/4178/?richtingCode=0","FFFFFF","B59E6A"
"4178_1LI4179-03_1","1","178","Brussel - Maaseik","Brussel - Maaseik","3","https://www.delijn.be/nl/lijnen/4178/?richtingCode=1","FFFFFF","B59E6A"
"4179_1LI4179-01_1","1","179","Bocholt - Brussel","Bocholt - Brussel","3","https://www.delijn.be/nl/lijnen/4179/?richtingCode=1","FFFFFF","B59E6A"
"4179_1LI4179-02_0","1","179","Brussel - Bocholt","Brussel - Bocholt","3","https://www.delijn.be/nl/lijnen/4179/?richtingCode=0","FFFFFF","B59E6A"
"4179_1LI4179-03_0","1","179","Brussel - Bocholt","Brussel - Bocholt","3","https://www.delijn.be/nl/lijnen/4179/?richtingCode=0","FFFFFF","B59E6A"
"4179_1LI4179-03_1","1","179","Bocholt - Brussel","Bocholt - Brussel","3","https://www.delijn.be/nl/lijnen/4179/?richtingCode=1","FFFFFF","B59E6A"
"4180_1LI4180-12_0","1","X18","Hasselt - Lommel","Hasselt - Lommel","3","https://www.delijn.be/nl/lijnen/4180/?richtingCode=0","EF7D00","000000"
"4180_1LI4180-12_1","1","X18","Lommel - Hasselt","Lommel - Hasselt","3","https://www.delijn.be/nl/lijnen/4180/?richtingCode=1","EF7D00","000000"
"4180_1LI4180-14_0","1","X18","Hasselt - Lommel","Hasselt - Lommel","3","https://www.delijn.be/nl/lijnen/4180/?richtingCode=0","EF7D00","000000"
"4180_1LI4180-14_1","1","X18","Lommel - Hasselt","Lommel - Hasselt","3","https://www.delijn.be/nl/lijnen/4180/?richtingCode=1","EF7D00","000000"
"4181_1LI4180-12_0","1","X19","Hasselt - Neerpelt","Hasselt - Neerpelt","3","https://www.delijn.be/nl/lijnen/4181/?richtingCode=0","FFCC00","000000"
"4181_1LI4180-12_1","1","X19","Neerpelt - Hasselt","Neerpelt - Hasselt","3","https://www.delijn.be/nl/lijnen/4181/?richtingCode=1","FFCC00","000000"
"4181_1LI4180-14_0","1","X19","Hasselt - Neerpelt","Hasselt - Neerpelt","3","https://www.delijn.be/nl/lijnen/4181/?richtingCode=0","FFCC00","000000"
"4181_1LI4180-14_1","1","X19","Neerpelt - Hasselt","Neerpelt - Hasselt","3","https://www.delijn.be/nl/lijnen/4181/?richtingCode=1","FFCC00","000000"
"4192_1LI4260-12_0","1","192","Bree - Houthalen-Helchteren","Bree - Houthalen-Helchteren","3","https://www.delijn.be/nl/lijnen/4192/?richtingCode=0","69C0AC","000000"
"4192_1LI4260-12_1","1","192","Houthalen-Helchteren - Bree","Houthalen-Helchteren - Bree","3","https://www.delijn.be/nl/lijnen/4192/?richtingCode=1","69C0AC","000000"
"4192_1LI4260-14_0","1","192","Bree - Houthalen-Helchteren","Bree - Houthalen-Helchteren","3","https://www.delijn.be/nl/lijnen/4192/?richtingCode=0","FFFFFF","B59E6A"
"4192_1LI4260-14_1","1","192","Houthalen-Helchteren - Bree","Houthalen-Helchteren - Bree","3","https://www.delijn.be/nl/lijnen/4192/?richtingCode=1","FFFFFF","B59E6A"
"4193_1LI4180-12_0","1","193","Helchteren - Wijchmaal","Helchteren - Wijchmaal","3","https://www.delijn.be/nl/lijnen/4193/?richtingCode=0","FFFFFF","B59E6A"
"4193_1LI4180-12_1","1","193","Wijchmaal - Helchteren","Wijchmaal - Helchteren","3","https://www.delijn.be/nl/lijnen/4193/?richtingCode=1","FFFFFF","B59E6A"
"4193_1LI4180-14_0","1","193","Helchteren - Wijchmaal","Helchteren - Wijchmaal","3","https://www.delijn.be/nl/lijnen/4193/?richtingCode=0","FFFFFF","B59E6A"
"4193_1LI4180-14_1","1","193","Wijchmaal - Helchteren","Wijchmaal - Helchteren","3","https://www.delijn.be/nl/lijnen/4193/?richtingCode=1","FFFFFF","B59E6A"
"4194_1LI4180-12_0","1","194","Wijchmaal - Neerpelt","Wijchmaal - Neerpelt","3","https://www.delijn.be/nl/lijnen/4194/?richtingCode=0","FFFFFF","B59E6A"
"4194_1LI4180-12_1","1","194","Neerpelt - Wijchmaal","Neerpelt - Wijchmaal","3","https://www.delijn.be/nl/lijnen/4194/?richtingCode=1","FFFFFF","B59E6A"
"4194_1LI4180-14_0","1","194","Wijchmaal - Neerpelt","Wijchmaal - Neerpelt","3","https://www.delijn.be/nl/lijnen/4194/?richtingCode=0","FFFFFF","B59E6A"
"4194_1LI4180-14_1","1","194","Neerpelt - Wijchmaal","Neerpelt - Wijchmaal","3","https://www.delijn.be/nl/lijnen/4194/?richtingCode=1","FFFFFF","B59E6A"
"4195_1LI4260-12_0","1","195","Meeuwen - Heusden","Meeuwen - Heusden","3","https://www.delijn.be/nl/lijnen/4195/?richtingCode=0","FFFFFF","B59E6A"
"4195_1LI4260-12_1","1","195","Heusden - Meeuwen","Heusden - Meeuwen","3","https://www.delijn.be/nl/lijnen/4195/?richtingCode=1","FFFFFF","B59E6A"
"4195_1LI4260-14_0","1","195","Meeuwen - Heusden","Meeuwen - Heusden","3","https://www.delijn.be/nl/lijnen/4195/?richtingCode=0","FFFFFF","B59E6A"
"4195_1LI4260-14_1","1","195","Heusden - Meeuwen","Heusden - Meeuwen","3","https://www.delijn.be/nl/lijnen/4195/?richtingCode=1","FFFFFF","B59E6A"
"4196_1LI4260-12_0","1","196","Bocholt - Hasselt","Bocholt - Hasselt","3","https://www.delijn.be/nl/lijnen/4196/?richtingCode=0","FFFFFF","B59E6A"
"4196_1LI4260-12_1","1","196","Hasselt - Bocholt","Hasselt - Bocholt","3","https://www.delijn.be/nl/lijnen/4196/?richtingCode=1","FFFFFF","B59E6A"
"4196_1LI4260-14_0","1","196","Bocholt - Hasselt","Bocholt - Hasselt","3","https://www.delijn.be/nl/lijnen/4196/?richtingCode=0","FFFFFF","B59E6A"
"4196_1LI4260-14_1","1","196","Hasselt - Bocholt","Hasselt - Bocholt","3","https://www.delijn.be/nl/lijnen/4196/?richtingCode=1","FFFFFF","B59E6A"
"4197_1LI4260-12_0","1","197","Bree - Hasselt","Bree - Hasselt","3","https://www.delijn.be/nl/lijnen/4197/?richtingCode=0","FFFFFF","B59E6A"
"4197_1LI4260-12_1","1","197","Hasselt - Bree","Hasselt - Bree","3","https://www.delijn.be/nl/lijnen/4197/?richtingCode=1","FFFFFF","B59E6A"
"4197_1LI4260-14_0","1","197","Bree - Hasselt","Bree - Hasselt","3","https://www.delijn.be/nl/lijnen/4197/?richtingCode=0","FFFFFF","B59E6A"
"4197_1LI4260-14_1","1","197","Hasselt - Bree","Hasselt - Bree","3","https://www.delijn.be/nl/lijnen/4197/?richtingCode=1","FFFFFF","B59E6A"
"4198_1LI4260-12_0","1","198","Bocholt - Zonhoven","Bocholt - Zonhoven","3","https://www.delijn.be/nl/lijnen/4198/?richtingCode=0","FFFFFF","B59E6A"
"4198_1LI4260-12_1","1","198","Zonhoven - Bocholt","Zonhoven - Bocholt","3","https://www.delijn.be/nl/lijnen/4198/?richtingCode=1","FFFFFF","B59E6A"
"4198_1LI4260-14_0","1","198","Bocholt - Zonhoven","Bocholt - Zonhoven","3","https://www.delijn.be/nl/lijnen/4198/?richtingCode=0","FFFFFF","B59E6A"
"4198_1LI4260-14_1","1","198","Zonhoven - Bocholt","Zonhoven - Bocholt","3","https://www.delijn.be/nl/lijnen/4198/?richtingCode=1","FFFFFF","B59E6A"
"4201_1LI4201-36_0","1","20a","Hasselt - Maastricht","Hasselt - Maastricht","3","https://www.delijn.be/nl/lijnen/4201/?richtingCode=0","70A3BD","000000"
"4201_1LI4201-36_1","1","20a","Maastricht - Hasselt","Maastricht - Hasselt","3","https://www.delijn.be/nl/lijnen/4201/?richtingCode=1","70A3BD","000000"
"4201_1LI4201-38_0","1","20a","Hasselt - Maastricht","Hasselt - Maastricht","3","https://www.delijn.be/nl/lijnen/4201/?richtingCode=0","70A3BD","000000"
"4201_1LI4201-38_1","1","20a","Maastricht - Hasselt","Maastricht - Hasselt","3","https://www.delijn.be/nl/lijnen/4201/?richtingCode=1","70A3BD","000000"
"4202_1LI4201-36_0","1","20b","Hasselt - Lanaken","Hasselt - Lanaken","3","https://www.delijn.be/nl/lijnen/4202/?richtingCode=0","70A3BD","000000"
"4202_1LI4201-36_1","1","20b","Lanaken - Hasselt","Lanaken - Hasselt","3","https://www.delijn.be/nl/lijnen/4202/?richtingCode=1","70A3BD","000000"
"4202_1LI4201-38_0","1","20b","Hasselt - Lanaken","Hasselt - Lanaken","3","https://www.delijn.be/nl/lijnen/4202/?richtingCode=0","70A3BD","000000"
"4202_1LI4201-38_1","1","20b","Lanaken - Hasselt","Lanaken - Hasselt","3","https://www.delijn.be/nl/lijnen/4202/?richtingCode=1","70A3BD","000000"
"4203_1LI4201-36_0","1","203","Hasselt - Bilzen","Hasselt - Bilzen","3","https://www.delijn.be/nl/lijnen/4203/?richtingCode=0","FFFFFF","B59E6A"
"4203_1LI4201-36_1","1","203","Bilzen - Hasselt","Bilzen - Hasselt","3","https://www.delijn.be/nl/lijnen/4203/?richtingCode=1","FFFFFF","B59E6A"
"4203_1LI4201-38_0","1","203","Hasselt - Bilzen","Hasselt - Bilzen","3","https://www.delijn.be/nl/lijnen/4203/?richtingCode=0","FFFFFF","B59E6A"
"4203_1LI4201-38_1","1","203","Bilzen - Hasselt","Bilzen - Hasselt","3","https://www.delijn.be/nl/lijnen/4203/?richtingCode=1","FFFFFF","B59E6A"
"4204_1LI4201-36_0","1","204","Bilzen - Hasselt","Bilzen - Hasselt","3","https://www.delijn.be/nl/lijnen/4204/?richtingCode=0","FFFFFF","B59E6A"
"4204_1LI4201-36_1","1","204","Hasselt - Bilzen","Hasselt - Bilzen","3","https://www.delijn.be/nl/lijnen/4204/?richtingCode=1","FFFFFF","B59E6A"
"4204_1LI4201-38_0","1","204","Bilzen - Hasselt","Bilzen - Hasselt","3","https://www.delijn.be/nl/lijnen/4204/?richtingCode=0","FFFFFF","B59E6A"
"4204_1LI4201-38_1","1","204","Hasselt - Bilzen","Hasselt - Bilzen","3","https://www.delijn.be/nl/lijnen/4204/?richtingCode=1","FFFFFF","B59E6A"
"4206_1LI4201-36_0","1","206","Beverst - Maastricht","Beverst - Maastricht","3","https://www.delijn.be/nl/lijnen/4206/?richtingCode=0","FFFFFF","B59E6A"
"4206_1LI4201-36_1","1","206","Maastricht - Beverst","Maastricht - Beverst","3","https://www.delijn.be/nl/lijnen/4206/?richtingCode=1","FFFFFF","B59E6A"
"4206_1LI4201-38_0","1","206","Beverst - Maastricht","Beverst - Maastricht","3","https://www.delijn.be/nl/lijnen/4206/?richtingCode=0","FFFFFF","B59E6A"
"4206_1LI4201-38_1","1","206","Maastricht - Beverst","Maastricht - Beverst","3","https://www.delijn.be/nl/lijnen/4206/?richtingCode=1","FFFFFF","B59E6A"
"4207_1LI4201-36_0","1","207","Bilzen - Hasselt","Bilzen - Hasselt","3","https://www.delijn.be/nl/lijnen/4207/?richtingCode=0","FFFFFF","B59E6A"
"4207_1LI4201-36_1","1","207","Hasselt - Bilzen","Hasselt - Bilzen","3","https://www.delijn.be/nl/lijnen/4207/?richtingCode=1","FFFFFF","B59E6A"
"4207_1LI4201-38_0","1","207","Bilzen - Hasselt","Bilzen - Hasselt","3","https://www.delijn.be/nl/lijnen/4207/?richtingCode=0","FFFFFF","B59E6A"
"4207_1LI4201-38_1","1","207","Hasselt - Bilzen","Hasselt - Bilzen","3","https://www.delijn.be/nl/lijnen/4207/?richtingCode=1","FFFFFF","B59E6A"
"4208_1LI4201-36_0","1","208","Vroenhoven - Bilzen","Vroenhoven - Bilzen","3","https://www.delijn.be/nl/lijnen/4208/?richtingCode=0","FFFFFF","B59E6A"
"4208_1LI4201-36_1","1","208","Bilzen - Vroenhoven","Bilzen - Vroenhoven","3","https://www.delijn.be/nl/lijnen/4208/?richtingCode=1","FFFFFF","B59E6A"
"4208_1LI4201-38_0","1","208","Vroenhoven - Bilzen","Vroenhoven - Bilzen","3","https://www.delijn.be/nl/lijnen/4208/?richtingCode=0","FFFFFF","B59E6A"
"4208_1LI4201-38_1","1","208","Bilzen - Vroenhoven","Bilzen - Vroenhoven","3","https://www.delijn.be/nl/lijnen/4208/?richtingCode=1","FFFFFF","B59E6A"
"4209_1LI4201-36_0","1","209","Hoelbeek - Hasselt","Hoelbeek - Hasselt","3","https://www.delijn.be/nl/lijnen/4209/?richtingCode=0","FFFFFF","B59E6A"
"4209_1LI4201-36_1","1","209","Hasselt - Hoelbeek","Hasselt - Hoelbeek","3","https://www.delijn.be/nl/lijnen/4209/?richtingCode=1","FFFFFF","B59E6A"
"4209_1LI4201-38_0","1","209","Hoelbeek - Hasselt","Hoelbeek - Hasselt","3","https://www.delijn.be/nl/lijnen/4209/?richtingCode=0","FFFFFF","B59E6A"
"4209_1LI4201-38_1","1","209","Hasselt - Hoelbeek","Hasselt - Hoelbeek","3","https://www.delijn.be/nl/lijnen/4209/?richtingCode=1","FFFFFF","B59E6A"
"4210_1LI4210-12_0","1","21","Hasselt - Landen","Hasselt - Landen","3","https://www.delijn.be/nl/lijnen/4210/?richtingCode=0","A85E24","FFFFFF"
"4210_1LI4210-12_1","1","21","Landen - Hasselt","Landen - Hasselt","3","https://www.delijn.be/nl/lijnen/4210/?richtingCode=1","A85E24","FFFFFF"
"4210_1LI4210-14_0","1","21","Hasselt - Landen","Hasselt - Landen","3","https://www.delijn.be/nl/lijnen/4210/?richtingCode=0","A85E24","FFFFFF"
"4210_1LI4210-14_1","1","21","Landen - Hasselt","Landen - Hasselt","3","https://www.delijn.be/nl/lijnen/4210/?richtingCode=1","A85E24","FFFFFF"
"4215_1LI4210-12_0","1","215","Kortenbos - Hasselt","Kortenbos - Hasselt","3","https://www.delijn.be/nl/lijnen/4215/?richtingCode=0","FFFFFF","B59E6A"
"4215_1LI4210-12_1","1","215","Hasselt - Kortenbos","Hasselt - Kortenbos","3","https://www.delijn.be/nl/lijnen/4215/?richtingCode=1","FFFFFF","B59E6A"
"4215_1LI4210-14_0","1","215","Kortenbos - Hasselt","Kortenbos - Hasselt","3","https://www.delijn.be/nl/lijnen/4215/?richtingCode=0","FFFFFF","B59E6A"
"4215_1LI4210-14_1","1","215","Hasselt - Kortenbos","Hasselt - Kortenbos","3","https://www.delijn.be/nl/lijnen/4215/?richtingCode=1","FFFFFF","B59E6A"
"4216_1LI4210-12_0","1","216","Alken - Sint-Truiden","Alken - Sint-Truiden","3","https://www.delijn.be/nl/lijnen/4216/?richtingCode=0","FFFFFF","B59E6A"
"4216_1LI4210-12_1","1","216","Sint-Truiden - Alken","Sint-Truiden - Alken","3","https://www.delijn.be/nl/lijnen/4216/?richtingCode=1","FFFFFF","B59E6A"
"4216_1LI4210-14_0","1","216","Alken - Sint-Truiden","Alken - Sint-Truiden","3","https://www.delijn.be/nl/lijnen/4216/?richtingCode=0","FFFFFF","B59E6A"
"4216_1LI4210-14_1","1","216","Sint-Truiden - Alken","Sint-Truiden - Alken","3","https://www.delijn.be/nl/lijnen/4216/?richtingCode=1","FFFFFF","B59E6A"
"4217_1LI4210-12_0","1","217","Melveren - Kozen","Melveren - Kozen","3","https://www.delijn.be/nl/lijnen/4217/?richtingCode=0","FFFFFF","B59E6A"
"4217_1LI4210-12_1","1","217","Kozen - Melveren","Kozen - Melveren","3","https://www.delijn.be/nl/lijnen/4217/?richtingCode=1","FFFFFF","B59E6A"
"4217_1LI4210-14_0","1","217","Melveren - Kozen","Melveren - Kozen","3","https://www.delijn.be/nl/lijnen/4217/?richtingCode=0","FFFFFF","B59E6A"
"4217_1LI4210-14_1","1","217","Kozen - Melveren","Kozen - Melveren","3","https://www.delijn.be/nl/lijnen/4217/?richtingCode=1","FFFFFF","B59E6A"
"4218_1LI4210-12_0","1","218","Nieuwerkerken - Zepperen","Nieuwerkerken - Zepperen","3","https://www.delijn.be/nl/lijnen/4218/?richtingCode=0","FFFFFF","B59E6A"
"4218_1LI4210-12_1","1","218","Zepperen - Nieuwerkerken","Zepperen - Nieuwerkerken","3","https://www.delijn.be/nl/lijnen/4218/?richtingCode=1","FFFFFF","B59E6A"
"4218_1LI4210-14_0","1","218","Nieuwerkerken - Zepperen","Nieuwerkerken - Zepperen","3","https://www.delijn.be/nl/lijnen/4218/?richtingCode=0","FFFFFF","B59E6A"
"4218_1LI4210-14_1","1","218","Zepperen - Nieuwerkerken","Zepperen - Nieuwerkerken","3","https://www.delijn.be/nl/lijnen/4218/?richtingCode=1","FFFFFF","B59E6A"
"4219_1LI4210-12_0","1","219","Hasselt - Landen","Hasselt - Landen","3","https://www.delijn.be/nl/lijnen/4219/?richtingCode=0","FFFFFF","B59E6A"
"4219_1LI4210-12_1","1","219","Landen - Hasselt","Landen - Hasselt","3","https://www.delijn.be/nl/lijnen/4219/?richtingCode=1","FFFFFF","B59E6A"
"4219_1LI4210-14_0","1","219","Hasselt - Landen","Hasselt - Landen","3","https://www.delijn.be/nl/lijnen/4219/?richtingCode=0","FFFFFF","B59E6A"
"4219_1LI4210-14_1","1","219","Landen - Hasselt","Landen - Hasselt","3","https://www.delijn.be/nl/lijnen/4219/?richtingCode=1","FFFFFF","B59E6A"
"4220_1LI4230-12_0","1","22","Sint-Truiden - Landen","Sint-Truiden - Landen","3","https://www.delijn.be/nl/lijnen/4220/?richtingCode=0","70A3BD","000000"
"4220_1LI4230-12_1","1","22","Landen - Sint-Truiden","Landen - Sint-Truiden","3","https://www.delijn.be/nl/lijnen/4220/?richtingCode=1","70A3BD","000000"
"4220_1LI4230-14_0","1","22","Sint-Truiden - Landen","Sint-Truiden - Landen","3","https://www.delijn.be/nl/lijnen/4220/?richtingCode=0","70A3BD","000000"
"4220_1LI4230-14_1","1","22","Landen - Sint-Truiden","Landen - Sint-Truiden","3","https://www.delijn.be/nl/lijnen/4220/?richtingCode=1","70A3BD","000000"
"4221_1LI4230-12_0","1","221","Sint-Truiden - Landen","Sint-Truiden - Landen","3","https://www.delijn.be/nl/lijnen/4221/?richtingCode=0","FFFFFF","B59E6A"
"4221_1LI4230-12_1","1","221","Landen - Sint-Truiden","Landen - Sint-Truiden","3","https://www.delijn.be/nl/lijnen/4221/?richtingCode=1","FFFFFF","B59E6A"
"4221_1LI4230-14_0","1","221","Sint-Truiden - Landen","Sint-Truiden - Landen","3","https://www.delijn.be/nl/lijnen/4221/?richtingCode=0","FFFFFF","B59E6A"
"4221_1LI4230-14_1","1","221","Landen - Sint-Truiden","Landen - Sint-Truiden","3","https://www.delijn.be/nl/lijnen/4221/?richtingCode=1","FFFFFF","B59E6A"
"4229_1LI4230-12_0","1","229","Station - Opvangcentrum - Station","Station - Opvangcentrum - Station","3","https://www.delijn.be/nl/lijnen/4229/?richtingCode=0","FFFFFF","B59E6A"
"4229_1LI4230-14_0","1","229","Station - Opvangcentrum - Station","Station - Opvangcentrum - Station","3","https://www.delijn.be/nl/lijnen/4229/?richtingCode=0","FFFFFF","B59E6A"
"4230_1LI4230-12_0","1","23","Sint-Truiden - Tongeren","Sint-Truiden - Tongeren","3","https://www.delijn.be/nl/lijnen/4230/?richtingCode=0","FFCC00","000000"
"4230_1LI4230-12_1","1","23","Tongeren - Sint-Truiden","Tongeren - Sint-Truiden","3","https://www.delijn.be/nl/lijnen/4230/?richtingCode=1","FFCC00","000000"
"4230_1LI4230-14_0","1","23","Sint-Truiden - Tongeren","Sint-Truiden - Tongeren","3","https://www.delijn.be/nl/lijnen/4230/?richtingCode=0","FFCC00","000000"
"4230_1LI4230-14_1","1","23","Tongeren - Sint-Truiden","Tongeren - Sint-Truiden","3","https://www.delijn.be/nl/lijnen/4230/?richtingCode=1","FFCC00","000000"
"4232_1LI4230-12_0","1","232","Sint-Truiden - Tongeren","Sint-Truiden - Tongeren","3","https://www.delijn.be/nl/lijnen/4232/?richtingCode=0","FFFFFF","B59E6A"
"4232_1LI4230-12_1","1","232","Tongeren - Sint-Truiden","Tongeren - Sint-Truiden","3","https://www.delijn.be/nl/lijnen/4232/?richtingCode=1","FFFFFF","B59E6A"
"4232_1LI4230-14_0","1","232","Sint-Truiden - Tongeren","Sint-Truiden - Tongeren","3","https://www.delijn.be/nl/lijnen/4232/?richtingCode=0","FFFFFF","B59E6A"
"4232_1LI4230-14_1","1","232","Tongeren - Sint-Truiden","Tongeren - Sint-Truiden","3","https://www.delijn.be/nl/lijnen/4232/?richtingCode=1","FFFFFF","B59E6A"
"4233_1LI4230-12_0","1","233","Sint-Truiden - Zepperen","Sint-Truiden - Zepperen","3","https://www.delijn.be/nl/lijnen/4233/?richtingCode=0","FFFFFF","B59E6A"
"4233_1LI4230-12_1","1","233","Zepperen - Sint-Truiden","Zepperen - Sint-Truiden","3","https://www.delijn.be/nl/lijnen/4233/?richtingCode=1","FFFFFF","B59E6A"
"4233_1LI4230-14_0","1","233","Sint-Truiden - Zepperen","Sint-Truiden - Zepperen","3","https://www.delijn.be/nl/lijnen/4233/?richtingCode=0","FFFFFF","B59E6A"
"4233_1LI4230-14_1","1","233","Zepperen - Sint-Truiden","Zepperen - Sint-Truiden","3","https://www.delijn.be/nl/lijnen/4233/?richtingCode=1","FFFFFF","B59E6A"
"4234_1LI4230-12_0","1","234","Sint-Truiden - Tongeren","Sint-Truiden - Tongeren","3","https://www.delijn.be/nl/lijnen/4234/?richtingCode=0","FFFFFF","B59E6A"
"4234_1LI4230-12_1","1","234","Tongeren - Sint-Truiden","Tongeren - Sint-Truiden","3","https://www.delijn.be/nl/lijnen/4234/?richtingCode=1","FFFFFF","B59E6A"
"4234_1LI4230-14_0","1","234","Sint-Truiden - Tongeren","Sint-Truiden - Tongeren","3","https://www.delijn.be/nl/lijnen/4234/?richtingCode=0","FFFFFF","B59E6A"
"4234_1LI4230-14_1","1","234","Tongeren - Sint-Truiden","Tongeren - Sint-Truiden","3","https://www.delijn.be/nl/lijnen/4234/?richtingCode=1","FFFFFF","B59E6A"
"4235_1LI4230-12_0","1","235","Wellen - Tongeren","Wellen - Tongeren","3","https://www.delijn.be/nl/lijnen/4235/?richtingCode=0","FFFFFF","B59E6A"
"4235_1LI4230-12_1","1","235","Tongeren - Wellen","Tongeren - Wellen","3","https://www.delijn.be/nl/lijnen/4235/?richtingCode=1","FFFFFF","B59E6A"
"4235_1LI4230-14_0","1","235","Wellen - Tongeren","Wellen - Tongeren","3","https://www.delijn.be/nl/lijnen/4235/?richtingCode=0","FFFFFF","B59E6A"
"4235_1LI4230-14_1","1","235","Tongeren - Wellen","Tongeren - Wellen","3","https://www.delijn.be/nl/lijnen/4235/?richtingCode=1","FFFFFF","B59E6A"
"4236_1LI4230-12_0","1","236","Tongeren - Sint-Truiden","Tongeren - Sint-Truiden","3","https://www.delijn.be/nl/lijnen/4236/?richtingCode=0","FFFFFF","B59E6A"
"4236_1LI4230-12_1","1","236","Sint-Truiden - Tongeren","Sint-Truiden - Tongeren","3","https://www.delijn.be/nl/lijnen/4236/?richtingCode=1","FFFFFF","B59E6A"
"4236_1LI4230-14_0","1","236","Tongeren - Sint-Truiden","Tongeren - Sint-Truiden","3","https://www.delijn.be/nl/lijnen/4236/?richtingCode=0","FFFFFF","B59E6A"
"4236_1LI4230-14_1","1","236","Sint-Truiden - Tongeren","Sint-Truiden - Tongeren","3","https://www.delijn.be/nl/lijnen/4236/?richtingCode=1","FFFFFF","B59E6A"
"4237_1LI4230-12_0","1","237","Tongeren - Sint-Truiden","Tongeren - Sint-Truiden","3","https://www.delijn.be/nl/lijnen/4237/?richtingCode=0","FFFFFF","B59E6A"
"4237_1LI4230-12_1","1","237","Sint-Truiden - Tongeren","Sint-Truiden - Tongeren","3","https://www.delijn.be/nl/lijnen/4237/?richtingCode=1","FFFFFF","B59E6A"
"4237_1LI4230-14_0","1","237","Tongeren - Sint-Truiden","Tongeren - Sint-Truiden","3","https://www.delijn.be/nl/lijnen/4237/?richtingCode=0","FFFFFF","B59E6A"
"4237_1LI4230-14_1","1","237","Sint-Truiden - Tongeren","Sint-Truiden - Tongeren","3","https://www.delijn.be/nl/lijnen/4237/?richtingCode=1","FFFFFF","B59E6A"
"4238_1LI4230-12_0","1","238","Tongeren - Borgloon","Tongeren - Borgloon","3","https://www.delijn.be/nl/lijnen/4238/?richtingCode=0","FFFFFF","B59E6A"
"4238_1LI4230-12_1","1","238","Borgloon - Tongeren","Borgloon - Tongeren","3","https://www.delijn.be/nl/lijnen/4238/?richtingCode=1","FFFFFF","B59E6A"
"4238_1LI4230-14_0","1","238","Tongeren - Borgloon","Tongeren - Borgloon","3","https://www.delijn.be/nl/lijnen/4238/?richtingCode=0","FFFFFF","B59E6A"
"4238_1LI4230-14_1","1","238","Borgloon - Tongeren","Borgloon - Tongeren","3","https://www.delijn.be/nl/lijnen/4238/?richtingCode=1","FFFFFF","B59E6A"
"4239_1LI4230-12_0","1","239","Tongeren Station - PIBO","Tongeren Station - PIBO","3","https://www.delijn.be/nl/lijnen/4239/?richtingCode=0","FFFFFF","B59E6A"
